9.760414534907548845e-01,2.044059414998270104e-03,-2.131619694222100514e-01,9.915113962801027844e-03
9.349627575680407102e-03,9.976091961776162309e-01,5.288455941712618541e-02,9.189803354726193418e-02
2.128283192784907185e-01,-5.375906089210562289e-02,9.736792366720964376e-01,-4.659677302972642376e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
